address,lon,lat,name,city,district,town,encode
嘉定区云谷路1233弄,121.25420162422137,31.351543484185304,白银时代尚苑,上海市,嘉定区,嘉定工业区,0210610002
嘉定区云谷路599弄,121.25991601506199,31.339426864828029,中信泰富又一城-3期,上海市,嘉定区,马陆镇,0210607009
嘉定区五一新村,121.32399044030824,31.295149990226024,五一新村,上海市,嘉定区,南翔镇,0210605005
嘉定区五四村,121.33361308893113,31.253150462649356,江桥镇五四村,上海市,嘉定区,江桥镇,0210608021
嘉定区人民街24弄,121.31528433279719,31.297464619782013,优品社区,上海市,嘉定区,南翔镇,0210605006
嘉定区人民街60号,121.31424041196405,31.297181745121479,南华新村-20号,上海市,嘉定区,南翔镇,0210605007
嘉定区仓场村,121.2827112360221,31.367376375116654,中共嘉定新城,上海市,嘉定区,马陆镇,0210607010
嘉定区仓场路421弄,121.27690018750859,31.38772890375352,南陈小区,上海市,嘉定区,新成路街道,0210609002
嘉定区仓场路441弄,121.27619384988609,31.387439367109715,南陈小区441弄,上海市,嘉定区,新成路街道,0210609003
嘉定区伊宁路合作路B24-3工地,121.26025332878098,31.346017943663719,创融嘉天地,上海市,嘉定区,嘉定工业区,0210610003
嘉定区伊宁路合作路交叉口工地,121.26025332878098,31.346017943663719,创融嘉天地,上海市,嘉定区,嘉定工业区,0210610003
嘉定区伊宁路合作路工地,121.26025332878098,31.346017943663719,创融嘉天地,上海市,嘉定区,嘉定工业区,0210610003
嘉定区伏虎村,121.26812688674539,31.450488583135738,上海嘉定伏虎五金厂,上海市,嘉定区,徐行镇,0210602004
嘉定区众仁南路79弄,121.27259505835203,31.3801553396772,嘉定区创业广场,上海市,嘉定区,新成路街道,0210609001
嘉定区众仁路388弄,121.33166385580503,31.296751607370543,南翔镇永翔新苑,上海市,嘉定区,南翔镇,0210605008
嘉定区众仁路79弄,121.3387240879607,31.286618728894309,上海海伦堡爱ME城市,上海市,嘉定区,南翔镇,0210605009
嘉定区众百南路605号,121.2531546491495,31.305128677046505,童家村,上海市,嘉定区,安亭镇,0210604006
嘉定区佳通路31弄,121.32923888008085,31.302734093172078,中冶祥腾城市佳园,上海市,嘉定区,南翔镇,0210605001
嘉定区依玛路389弄,121.25520215689838,31.36024942517472,新城香溢璟庭2期,上海市,嘉定区,嘉定工业区,0210610004
